path,label,policy,model,dataset,request_rate,process_name,num_prompts,seed,num_gpus,submitted,completed,failed,goodput,throughput_req_s,goodput_req_s,slo_attainment_completed,slo_attainment_submitted,throughput_offered_req_s,throughput_submitted_req_s,throughput_completed_req_s,throughput_goodput_req_s,throughput_per_gpu_completed_req_s,throughput_per_gpu_goodput_req_s,throughput_input_tokens_s,throughput_requested_output_tokens_s,throughput_generated_output_tokens_s,throughput_total_generated_tokens_s,latency_s_median,latency_s_p75,latency_s_p90,latency_s_p95,latency_s_p99,ttft_s_median,ttft_s_p75,ttft_s_p90,ttft_s_p95,ttft_s_p99,tpot_s_median,tpot_s_p75,tpot_s_p90,tpot_s_p95,tpot_s_p99,context_queue_s_median,context_exec_s_median,bridge_queue_s_median,migration_s_median,decode_queue_s_median,decode_exec_s_median,phase_decode_swap_ins,phase_decode_evictions,phase_decode_scan_mean,phase_decode_selected_mean,phase_decode_starved_ready,phase_decode_starved_selected,phase_decode_starved_admission_ratio_mean,phase_decode_first_token_ready,phase_decode_first_token_selected,phase_decode_first_token_admission_ratio_mean,phase_decode_handoff_debt_ready,phase_decode_handoff_debt_selected,phase_decode_handoff_debt_admission_ratio_mean,phase_decode_handoff_debt_discount_mean,phase_decode_handoff_debt_selected_discount_mean,phase_decode_handoff_debt_weight_mean,phase_decode_budget_ttft_debt_weight_mean,phase_decode_effective_handoff_debt_weight_mean,phase_decode_handoff_debt_pressure_mean,phase_decode_kas_intensity_mean,phase_decode_selected_effective_kas_intensity_mean,phase_decode_fcfs_fallback_active,phase_decode_fcfs_fallback_threshold_mean,phase_decode_short_output_fcfs_threshold_mean,phase_decode_long_output_full_kas_threshold_mean,phase_decode_avg_target_output_len_mean,phase_decode_budget_decode_utility_intensity_mean,phase_decode_decode_utility_intensity_mean,phase_decode_regime_counts,phase_decode_budget_regime_counts,phase_decode_regime_switch_rate_mean,phase_decode_intensity_delta_mean,phase_decode_controller_decode_utility_intensity_mean,phase_decode_controller_ttft_debt_weight_mean,phase_decode_kas_adaptive_intensity,phase_decode_prefill_gate_active,phase_decode_prefill_gate_pressure_mean,phase_decode_prefill_gate_hard_mean,phase_decode_policy_skipped,phase_decode_infeasible_rounds,phase_decode_infeasible_gpu_append_blocks,phase_decode_infeasible_gpu_swap_blocks,phase_decode_infeasible_swap_budget,phase_decode_max_skip_max,phase_decode_max_infeasible_max,phase_decode_mode_switch_rate_mean,phase_decode_budget_delta_mean,phase_decode_pressure_overshoot_mean,phase_decode_pressure_potential_mean,phase_decode_goodput_capacity_mean,phase_decode_smooth_cost_mean,phase_decode_progress_debt_mean,phase_decode_pressure_injection_swap_mean,phase_decode_pressure_decode_hard_mean,phase_decode_pressure_kv_hard_mean,phase_decode_rho_prefill_mean,phase_decode_rho_memory_mean,phase_decode_rho_swap_mean,phase_decode_rho_scan_mean,phase_decode_rho_hard_mean,phase_decode_pressure_first_mean,phase_decode_swap_byte_budget_mean,phase_decode_swap_byte_budget_ratio_mean,phase_context_prefill_budget_mean,phase_context_prefill_budget_ratio_mean,phase_context_prefill_block_margin_mean,phase_context_decode_utility_intensity_mean,phase_context_controller_ttft_debt_weight_mean,phase_context_regime_counts,phase_context_regime_switch_rate_mean,phase_context_intensity_delta_mean,phase_context_mode_switch_rate_mean,phase_context_budget_delta_mean,phase_context_pressure_overshoot_mean,phase_context_pressure_potential_mean,phase_context_goodput_capacity_mean,phase_context_smooth_cost_mean,phase_context_progress_debt_mean,phase_context_pressure_injection_prefill_mean,phase_context_pressure_decode_hard_mean,phase_context_pressure_kv_hard_mean,phase_context_rho_prefill_mean,phase_context_rho_memory_mean,phase_context_rho_swap_mean,phase_context_rho_scan_mean,phase_context_rho_hard_mean,phase_context_pressure_first_mean,phase_context_selected_mean,phase_context_selected_prefill_blocks_mean,phase_context_token_fill_mean,phase_context_pad_waste_mean,phase_context_block_risk_mean,phase_context_forced_oldest,phase_context_protected_triggered,phase_context_protected_selected,phase_context_protected_dispatch_ratio,phase_context_protected_feasible_triggers,phase_context_protected_feasible_dispatch_ratio,phase_context_protected_forced_single,phase_context_protected_blocked,phase_context_protected_bypassed,phase_context_protected_bypass_ratio,phase_context_protected_wait_p99,phase_context_waiting_max_wait_max,phase_context_long_prompt_waiting_mean,phase_context_long_prompt_max_wait_max,phase_context_candidate_max_wait_p99,phase_context_selected_max_wait_p99,phase_context_selected_long_prompt_mean,phase_context_decode_snapshot_used,phase_context_decode_snapshot_stale,phase_context_decode_snapshot_age_mean
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_0/rate_0p5/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_0_96.ds,0.5,poisson,96,0,2,96,96,0,84,0.5062643191735204,0.4429812792768304,0.875,0.875,0.5,0.5062643191735204,0.5062643191735204,0.4429812792768304,0.2531321595867602,0.2214906396384152,1467.9133934436225,38.32315424410388,38.32315424410388,1506.2365476877264,0.9923100704327226,3.9615250383503735,12.318828989751637,15.030942988581955,16.06333612296728,0.4140793001279235,0.4720321618951857,0.6286434698849916,1.040619142819196,4.607241374067961,0.03172471168606232,0.044849803283189736,0.2112231220429142,0.9331765663810074,3.2324553085956698,0.00021255016326904297,0.3602793216705322,0.010368108749389648,0.015262126922607422,0.00016927719116210938,0.30647921562194824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_1/rate_0p5/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_1_96.ds,0.5,poisson,96,1,2,96,96,0,71,0.5043614930564421,0.37301735423966026,0.7395833333333334,0.7395833333333334,0.5,0.5043614930564421,0.5043614930564421,0.37301735423966026,0.25218074652822103,0.18650867711983013,1466.7777895880815,41.77794367484195,41.77794367484195,1508.5557332629235,1.654334339313209,8.369042343925685,14.276812608353794,15.62850904231891,18.717562900017946,0.40117925964295864,0.48858436569571495,0.7616877825930715,2.1212794510647655,7.892069289833307,0.03375439951196313,0.12624070787745895,0.827549200784415,2.037525309622288,8.58280351804568,0.0002008676528930664,0.364011287689209,0.016428232192993164,0.015450716018676758,0.00016772747039794922,0.31977593898773193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_0/rate_1/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_0_96.ds,1.0,poisson,96,0,2,96,96,0,31,0.8319490092287778,0.2686502008967928,0.3229166666666667,0.3229166666666667,1.0,0.8319490092287778,0.8319490092287778,0.2686502008967928,0.4159745046143889,0.1343251004483964,2412.2361522588412,62.97680677151592,62.97680677151592,2475.212959030357,16.186189578846097,18.208690431900322,24.94857430830598,28.0079698828049,31.266924152802673,10.73768571484834,16.233169099316,17.546396976336837,18.12907175673172,18.9969452291727,0.06005501211620867,0.4232745168047647,2.579036339186132,6.195288704708219,10.426195876486588,10.402944326400757,0.36162257194519043,0.11903214454650879,0.015125036239624023,0.00020456314086914062,0.3136110305786133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_1/rate_1/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_1_96.ds,1.0,poisson,96,1,2,96,96,0,7,0.8451802869588666,0.06162772925741735,0.07291666666666667,0.07291666666666667,1.0,0.8451802869588666,0.8451802869588666,0.06162772925741735,0.4225901434794333,0.030813864628708675,2457.942745780189,70.00910043642611,70.00910043642611,2527.9518462166147,19.505160866305232,22.9947507455945,27.644676787778735,30.04221841180697,32.34371688226236,12.686717215925455,17.84187214123085,19.942547111772,20.856982133816928,22.47662335624918,0.08637620374146435,0.8931430745728766,2.640162017693122,5.413424922851846,11.106018560379736,12.329590320587158,0.36175572872161865,0.7197144031524658,0.01518404483795166,0.031197190284729004,0.328647255897522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_0/rate_1p5/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_0_96.ds,1.5,poisson,96,0,2,96,96,0,19,0.8753841063883492,0.17325310438936078,0.19791666666666666,0.19791666666666666,1.5,0.8753841063883492,0.8753841063883492,0.17325310438936078,0.4376920531941746,0.08662655219468039,2538.1762164730185,66.26475313670973,66.26475313670973,2604.440969609728,30.637479157187045,38.36313642282039,40.72112986352295,44.46565523603931,47.791003611776965,22.663328064605594,32.60393774881959,38.12210573814809,38.47151772584766,38.93920184615999,0.06284205447116943,0.4467645825818181,2.4662318457849324,6.5186548717319965,10.819467039220022,22.27710735797882,0.36053240299224854,0.3038322925567627,0.015137672424316406,0.00020623207092285156,0.31357836723327637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_1/rate_1p5/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_1_96.ds,1.5,poisson,96,1,2,96,96,0,7,0.8486751696255663,0.061882564451864214,0.07291666666666667,0.07291666666666667,1.5,0.8486751696255663,0.8486751696255663,0.061882564451864214,0.42433758481278316,0.030941282225932107,2468.106519865452,70.29859321731774,70.29859321731774,2538.4051130827693,36.335597816854715,40.73006879724562,46.08217812888324,48.538856784813106,52.290946498513215,31.284844919107854,36.01435939734802,39.20909760519862,41.408076849766076,43.52759475810453,0.08642344187117285,0.8952177989889275,2.644375855165223,5.422264578519389,11.13448482146486,31.013756036758423,0.361375093460083,0.7253760099411011,0.015178203582763672,0.031191110610961914,0.3276207447052002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_0/rate_2/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_0_96.ds,2.0,poisson,96,0,2,96,96,0,18,0.8982015681866387,0.16841279403499473,0.1875,0.1875,2.0,0.8982015681866387,0.8982015681866387,0.16841279403499473,0.4491007840933193,0.08420639701749737,2604.3354469571586,67.9919874584615,67.9919874584615,2672.3274344156202,37.85539079178125,48.45182129787281,51.23509193584323,52.49803681857884,58.28899567201732,28.437689390964806,41.20046146027744,48.684498308226466,49.072526262607425,49.284977588709445,0.06126235777406485,0.47044139412852626,2.7023366689682007,6.516562891192734,10.81226972378789,28.04327154159546,0.3625071048736572,0.3376731872558594,0.01512455940246582,0.00020837783813476562,0.3341975212097168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_1/rate_2/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_1_96.ds,2.0,poisson,96,1,2,96,96,0,7,0.8512826022273546,0.062072689745744605,0.07291666666666667,0.07291666666666667,2.0,0.8512826022273546,0.8512826022273546,0.062072689745744605,0.4256413011136773,0.031036344872872303,2475.6894227650646,70.51457555116588,70.51457555116588,2546.203998316231,43.694347967393696,53.26464918535203,56.47397765703499,58.01975034549832,64.54249307615682,36.52984656766057,44.613801267463714,52.379253503866494,53.784561439882964,54.88312157448381,0.08726806472986937,0.8935189579938059,2.6430613517761232,5.419239016715437,11.136056946776801,36.25807023048401,0.36153388023376465,0.7252143621444702,0.015154123306274414,0.031217098236083984,0.32868051528930664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_0/rate_2p5/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_0_96.ds,2.5,poisson,96,0,2,96,96,0,17,0.9116680831881933,0.1614412230645759,0.17708333333333334,0.17708333333333334,2.5,0.9116680831881933,0.9116680831881933,0.1614412230645759,0.45583404159409663,0.08072061153228795,2643.3816072041664,69.01137458883959,69.01137458883959,2712.392981793006,42.152050003409386,54.74702729471028,57.23342533875257,58.54404810257256,64.67567611793055,31.94820596743375,46.30399950873107,55.48720801435411,55.66939043812454,55.923071498423816,0.07049486225272504,0.48726640110835434,2.8130556675605476,6.539084485033527,10.823510212637471,31.56378149986267,0.36085402965545654,0.4827117919921875,0.01520228385925293,0.0002110004425048828,0.34532928466796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/seed_1/rate_2p5/fcfs/fcfs_hetero.summary.json,fcfs-paper-1p1d,fcfs,llama2-13b,/root/data/phase_scheduler_results/stage4o_e2e_full_matrix_20260531_234957/llama13b_longbench4k/datasets/llama13b_longbench4k_seed_1_96.ds,2.5,poisson,96,1,2,96,96,0,7,0.8512941892875052,0.06207353463554725,0.07291666666666667,0.07291666666666667,2.5,0.8512941892875052,0.8512941892875052,0.06207353463554725,0.4256470946437526,0.031036767317773627,2475.7231201085565,70.51553534598168,70.51553534598168,2546.2386554545383,48.36206854414195,60.33744395477697,63.663813405670226,65.37373021384701,72.32282394971698,39.92716516274959,49.97862467356026,60.63223720155656,61.45498458482325,61.949173528607936,0.08713937995748387,0.8931601208310123,2.6520505738755067,5.43865424930118,11.152563355863087,39.52714669704437,0.3613041639328003,0.7245368957519531,0.015178799629211426,0.031223535537719727,0.3285684585571289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
